CARACTERISTICA	TIPO_ACAO	ESFERA	ORIGEM	PRIORITARIA	CODIGO_PROGRAMA	NOME_PROGRAMA	CODIGO_ACAO	NOME_ACAO	CODIGO_ORGAO	SIGLA_ORGAO	CODIGO_UO	SIGLA_UO	CODIGO_FUNCAO	NOME_FUNCAO	CODIGO_SUBFUNCAO	NOME_SUBFUNCAO	NOIME_PRODUTO	UNIDADE_MEDIDA	LOCALIZADOR	CODIGO_REGIAO	REGIAO	CUMULATIVIDADE_METAFISICA	CODIGO_FONTERECURSO	NOME_FONTERECURSO	CODIGO_GRUPODESPESA	NOME_GRUPODESPESA	PROGRAMACAOFINANCEIRA_2020	PROGRAMACAOFINANCEIRA_2021	PROGRAMACAOFINANCEIRA_2022	PROGRAMACAOFINANCEIRA_2023
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	16000	SEDECTI	16301	FAPEAM	19	Ciência e Tecnologia   	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	100	Recursos Ordinários	3	Outras Despesas Correntes               	2286000	2563600	2232325	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	16000	SEDECTI	16301	FAPEAM	19	Ciência e Tecnologia   	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1100	Recursos não Vinculados de Impostos	3	Outras Despesas Correntes               	0	0	0	1532655
Padronizada	Atividades	Seguridade Social	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	17000	SUSAM	17302	FHEMOAM	10	Saúde                  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1201	Outros Recursos não Vinculados - Diretamente Arrecadados	3	Outras Despesas Correntes               	0	0	0	1102000
Padronizada	Atividades	Seguridade Social	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	17000	SUSAM	17302	FHEMOAM	10	Saúde                  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1280	Transferências do Governo Federal Referentes a Convênios e Instrumentos Congêneres Vinculados à Saúde	3	Outras Despesas Correntes               	0	0	0	0
Padronizada	Atividades	Seguridade Social	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	17000	SUSAM	17302	FHEMOAM	10	Saúde                  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	201	Recursos Diretamente Arrecadados	1	Pessoal e Encargos Sociais              	0	0	0	0
Padronizada	Atividades	Seguridade Social	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	17000	SUSAM	17302	FHEMOAM	10	Saúde                  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	201	Recursos Diretamente Arrecadados	3	Outras Despesas Correntes               	250000	181500	1059000	0
Padronizada	Atividades	Seguridade Social	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	17000	SUSAM	17302	FHEMOAM	10	Saúde                  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	201	Recursos Diretamente Arrecadados	4	Investimentos                           	30000	30000	0	0
Padronizada	Atividades	Seguridade Social	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	17000	SUSAM	17701	FES	10	Saúde                  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	100	Recursos Ordinários	3	Outras Despesas Correntes               	51816000	41678000	27697000	0
Padronizada	Atividades	Seguridade Social	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	17000	SUSAM	17701	FES	10	Saúde                  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1100	Recursos não Vinculados de Impostos	3	Outras Despesas Correntes               	0	0	0	18554000
Padronizada	Atividades	Seguridade Social	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	17000	SUSAM	17701	FES	10	Saúde                  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1231	Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde	3	Outras Despesas Correntes               	0	0	0	10008000
Padronizada	Atividades	Seguridade Social	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	17000	SUSAM	17701	FES	10	Saúde                  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	231	Transferência Fundo a Fundo de Recursos do SUS-Bloco de Custeio das Ações e Serviços Públicos de Saúde	3	Outras Despesas Correntes               	14127000	25659000	25457000	0
Padronizada	Atividades	Seguridade Social	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	17000	SUSAM	17701	FES	10	Saúde                  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	232	Transferência Fundo a Fundo de Recursos do SUS-Bloco de Investimento na Rede de Serviços Públicos de Saúde	3	Outras Despesas Correntes               	0	0	452000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18101	SEPROR	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	1	Pessoal e Encargos Sociais              	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18101	SEPROR	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	9000000
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18101	SEPROR	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1170	Outros Recursos não Vinculados - FMPES	4	Investimentos                           	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18101	SEPROR	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	5121800	6620000	8342000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18101	SEPROR	23	Comércio e Serviços                         	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	1	Pessoal e Encargos Sociais              	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18101	SEPROR	23	Comércio e Serviços                         	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	5161662
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18101	SEPROR	23	Comércio e Serviços                         	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1170	Outros Recursos não Vinculados - FMPES	4	Investimentos                           	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18101	SEPROR	23	Comércio e Serviços                         	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1280	Outras Transferências de Convênios ou Instrumentos Congêneres da União	4	Investimentos                           	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18101	SEPROR	23	Comércio e Serviços                         	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	5383000	9000000	3533632	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18101	SEPROR	23	Comércio e Serviços                         	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	4	Investimentos                           	200000	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18101	SEPROR	23	Comércio e Serviços                         	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	170	Recursos do FMPES - (Fundo de Apoio às Micro e Pequenas Empresas e ao Desenvolvimento Social do Estado do Amazonas)	4	Investimentos                           	0	0	5000000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18201	IDAM	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	100	Recursos Ordinários	1	Pessoal e Encargos Sociais              	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18201	IDAM	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	10000000
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18201	IDAM	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1170	Outros Recursos não Vinculados - FMPES	4	Investimentos                           	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18201	IDAM	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1201	Outros Recursos não Vinculados - Diretamente Arrecadados	3	Outras Despesas Correntes               	0	0	0	200000
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18201	IDAM	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	1	Pessoal e Encargos Sociais              	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18201	IDAM	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	550000	7152684	7250000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18201	IDAM	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	170	Recursos do FMPES - (Fundo de Apoio às Micro e Pequenas Empresas e ao Desenvolvimento Social do Estado do Amazonas)	3	Outras Despesas Correntes               	1734000	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18201	IDAM	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	201	Recursos Diretamente Arrecadados	3	Outras Despesas Correntes               	400000	550000	500000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18202	ADAF	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	1	Pessoal e Encargos Sociais              	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18202	ADAF	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	4898000
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18202	ADAF	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	450000	450000	2000000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	18000	SEPROR	18202	ADAF	20	Agricultura	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	170	Recursos do FMPES - (Fundo de Apoio às Micro e Pequenas Empresas e ao Desenvolvimento Social do Estado do Amazonas)	3	Outras Despesas Correntes               	400000	400000	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	19000	SECT	19101	SECT	21	Organização Agrária    	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1100	Recursos não Vinculados de Impostos	1	Pessoal e Encargos Sociais              	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	19000	SECT	19101	SECT	21	Organização Agrária    	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1121	Recursos não Vinculados de Impostos - FPE	3	Outras Despesas Correntes               	0	0	0	1562000
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	19000	SECT	19101	SECT	21	Organização Agrária    	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	121	Cota-parte do Fundo de Participação dos Estados e do Distrito Federal	3	Outras Despesas Correntes               	0	793421	1312285	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	19000	SECT	19101	SECT	21	Organização Agrária    	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	145	Recursos do Royalties sobre o Petróleo	3	Outras Despesas Correntes               	516000	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2001	Administração da Unidade	20000	SEC	20101	SEC	13	Cultura                	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	901000
